Codigo,Codigo_Fabricante,Descripcion,Rubro,Marca,Stock,Precio_Original_USD,Categoria,Precio_Final_USD,Ganancia_Unitaria_USD,Margen_Porcentaje
22994,WD11PURZ,"HD 1Tb Disco Rigido p/videovigilancia -5400 rpm -sata3 -cache 64mb -3,5"" -Western Digital Caviar Purple (WD11PURZ)",Disco Rigido Sata 2 / Sata 3,Western Digital,Si,59.67,4,71.60,11.93,20.0
23263,ST1000VX013,"HD 1Tb Disco Rigido p/videovigilancia -5900 rpm -sata3 -cache 256mb -3,5"" -Seagate SkyHawk (ST1000VX013)",Disco Rigido Sata 2 / Sata 3,Seagate Corp.,Si,55.63,4,66.76,11.13,20.0
23087,WD23PURZ,"HD 2Tb Disco Rigido p/videovigilancia -IntelliPower rpm -sata3 -cache 64mb -3,5"" -Western Digital Caviar Purple (WD23PURZ)",Disco Rigido Sata 2 / Sata 3,Western Digital,Si,69.20,4,83.04,13.84,20.0
24008,31240002400,Hub type C -4x usb 3.0 -5Gbps -plug and play -black -Genius UH-400 (31240002400),Placas / Puertos / Controladoras / Hub usb,Genius,Si,9.47,2,15.72,6.25,66.0
24415,UH3020C,Hub type-C -1x usb-a 3.0 5gbps + 1x hdmi 4k + 1x usb-c PD 100w -plug and play -grey -TP-Link (UH3020C),Placas / Puertos / Controladoras / Hub usb,TP-Link,Si,24.93,3,34.90,9.97,40.0
24416,UH5020C,Hub type-C -2x usb-a 3.0 5gbps + 1x usb-c 3.0 5gbps + 1x hdmi 4k + 1x usb-c PD 100w -plug and play -grey -TP-Link (UH5020C),Placas / Puertos / Controladoras / Hub usb,TP-Link,Si,33.19,4,39.83,6.64,20.0
24019,31240004400,Hub type-C -3x usb-a 3.0 + 1x usb-c + 1x RJ45 -5Gbps -plug and play -grey -Genius UH-545 (31240004400),Placas / Puertos / Controladoras / Hub usb,Genius,Si,21.34,3,29.88,8.54,40.0
20237,UH400,Hub usb 3.0 -4 puertos -incluye cable -compacto -black -TP-Link (UH400),Placas / Puertos / Controladoras / Hub usb,TP-Link,Si,8.21,2,13.63,5.42,66.0
23883,DIFU0014,Humidificador Difusor portatil ultrasonico -usb recargable -2W -humidificador -aromatizante -880ml -3 intensidades de luz calida -diseño luna -base de madera -Gadnic DF10 (DIFU0014),Accesorios y Gadgets Geeks,Gadnic,Si,13.71,3,19.19,5.48,40.0
24632,NM-DF3,Humidificador Difusor portatil ultrasonico -usb-c -aromatizante -100ml -iluminacion LED 7 colores -compatible aceites -white -Netmak (NM-DF3),Bazar y Hogar,Netmak,Si,11.41,2,18.94,7.53,66.0
24631,NM-DF10,Humidificador Difusor portatil ultrasonico -usb-c -aromatizante -250ml -iluminacion LED efecto flama -compatible aceites -diseño leñas -Netmak (NM-DF10),Bazar y Hogar,Netmak,Si,21.98,3,30.77,8.79,40.0
24633,NM-DF8,Humidificador Difusor portatil ultrasonico -usb-c -aromatizante -250ml -iluminacion LED efecto flama -compatible aceites -white -Netmak (NM-DF8),Bazar y Hogar,Netmak,Si,15.23,3,21.32,6.09,40.0
24082,DECO-VAPO-GATB,Humidificador de Ambientes -portatil -lampara LED luz nocturna -2 modos -bat. recargable usb -220ml -white -Gliivo Kitten (DECO-VAPO-GATB),Accesorios y Gadgets Geeks,Gliivo,Si,18.36,3,25.70,7.34,40.0
23216,7MD67A,Impresora laser -usb 2.0 -white/black -HP Laser M111A (7MD67A),Impresora Laser,Hewlett Packard,Si,103.65,4,124.38,20.73,20.0
23213,7MD68A#AC8,Impresora laser -usb 2.0/wifi/BT -white/black -HP Laser M111W (7MD68A),Impresora Laser,Hewlett Packard,Si,137.46,4,164.95,27.49,20.0
21713,C11CJ68303,Impresora multifuncion -c/sistema continuo original -A4 -micropiezo 4 colores CMYK -black -Epson EcoTank L3210 (C11CJ68303),Impresora Multifuncion Inyec Tinta,Epson,Si,268.04,4,321.65,53.61,20.0
21714,C11CJ67304,Impresora multifuncion -c/sistema continuo original -A4 -micropiezo 4 colores CMYK -wifi -black -Epson EcoTank L3250 (C11CJ67304),Impresora Multifuncion Inyec Tinta,Epson,Si,293.73,4,352.48,58.75,20.0
22784,1F3W2A#AC8,Impresora multifuncion -usb 2.0 -c/cable -display lcd -black/grey -HP Smart Tank 520 (1F3W2A#AC8),Impresora Multifuncion Inyec Tinta,Hewlett Packard,Si,241.90,4,290.28,48.38,20.0
20709,7WQ01A#AC8,Impresora multifuncion -usb 2.0 -white -HP DeskJetInk Advantage 2375 (7WQ01A#AC8),Impresora Multifuncion Inyec Tinta,Hewlett Packard,Si,86.82,4,104.18,17.36,20.0
24575,2R3E8A,Impresora multifuncion -usb 2.0/wifi -display lcd -white/grey -Hewlett Packard LaserJet Tank MFP 1602w (2R3E8A),Impresora Multifuncion Laser,Hewlett Packard,Si,310.87,4,373.04,62.17,20.0
23885,AV000029,Inflador inalambrico mini -15L/min. -50W -presion max. 150psi -selector de PSI c/corte automático -pantalla led -bat. recargable usb 2000 mAh x 2 -linterna led -3 boquillas -black -Gadnic In305 (AV000029),Herramientas,Gadnic,Si,46.21,4,55.45,9.24,20.0
22695,NM-DASH,Joystick -pc -cable 1.56mts -dualshock -material antideslizante y antisudor -ergonomico -diseño trasparente c/luces led RGB -Netmak (NM-DASH),Joystick,Netmak,Si,16.77,3,23.48,6.71,40.0
22936,NM-DELUXE,Joystick -wireless -pc -cable usb 1.70mts -dualshock -material antideslizante y antisudor -ergonomico -c/soporte -black/white -Netmak (NM-DELUXE),Joystick,Netmak,Si,15.60,3,21.84,6.24,40.0
22696,NM-DANGER,Joystick -wireless -pc/ps3/ps4/smartphones/nintendo switch -dualshock -bat litio 400mA -material antideslizante y antisudor -ergonomico -c/soporte -black/red -Netmak (NM-DANGER),Joystick,Netmak,Si,20.22,3,28.31,8.09,40.0
21210,NM-TURBO,Joystick PC -dualshock -usb -cable 1.56mts -black -Netmak (NM-TURBO),Joystick,Netmak,Si,11.47,2,19.04,7.57,66.0
6452,NG-2131,Joystick game pad -p/pc -d-shock -usb -black -Noganet (NG-2131),Joystick,Noganet,Si,7.08,2,11.75,4.67,66.0
18493,NG-2103,Joystick game pad -p/pc -usb -12 botones programables -cable 1.8mts -ultra-ergonomico -black -Noganet (NG-2103),Joystick,Noganet,Si,3.48,1,6.96,3.48,100.0
22322,940-000110,Joystick game pad -p/pc -usb -cable 1.8mts -ultra-ergonomico -black -Logitech F310 (940-000110),Joystick,Logitech,Si,20.58,3,28.81,8.23,40.0
4026,NG-3004,Joystick game pad -p/ps2 -12 botones programables -vibration -black -Noganet (NG-3004),Joystick,Noganet,Si,7.76,2,12.88,5.12,66.0
22469,NM-P401,Joystick game pad -wireless -Playstation 4/PC (solo con cable) -bluetooth 2.1+ EDR -dualshock -panel tactil -bat litio 600mA -black -Netmak (NM-P401),Joystick,Netmak,Si,25.30,3,35.42,10.12,40.0
23551,940-000117,Joystick game pad -wireless -pc -cable usb -2.4 GHz -dualshock -silver/black -Logitech F710 (940-000117),Joystick,Logitech,Si,34.70,4,41.64,6.94,20.0
23644,NM-NITRO,Joystick gamepad -wireless -Android-IOS/P3/P4/N-switch -bluetooth 5.0 -c/soporte -black -Netmak (NM-NITRO),Joystick,Netmak,Si,15.83,3,22.16,6.33,40.0
24469,CS-B1-A0-A34,Kit alarma wireless -1x Gateway (ZigBee 3.0) + 1x sensor de movimiento PIR + 1x sensor de puerta/ventana + 1x boton inteligente -interior -white -Ezviz by Hikvision B1 (CS-B1-A0-A34),Seguridad Alarmas,Ezviz by Hikvision,Si,95.37,4,114.44,19.07,20.0
23206,NHK-049 628437,Kit de destornilladores -50 piezas -c/soporte -punta magnetica -mango ergonomico goma -Nappo (NHK-049 628437),Herramientas,Nappo,Si,17.34,3,24.28,6.94,40.0
24138,NHK-207 630559,Kit de destornilladores de precision -115 piezas -c/caja de transporte -ergonomico -plastico y acero inoxidable -Nappo (NHK-207 630559),Herramientas,Nappo,Si,11.57,2,19.21,7.64,66.0
23886,KITCEL09,Kit de destornilladores de precision -142 piezas -120 puntas intercambiables -22 herramientas de reparacion de equipos electronicos -extension flexible -punta magnetica -mango ergonomico goma -c/estuche -Gadnic Wy030 (KITCEL09),Herramientas,Gadnic,Si,33.82,4,40.58,6.76,20.0
24295,JARDIN01,Kit de herramientas de jardineria -11 piezas -c/estuche -green -Gadnic (JD1000),Bazar y Hogar,Gadnic,Si,18.80,3,26.32,7.52,40.0
23887,KHERRAM1,Kit de herramientas de precision -189 piezas -cromo vanadio -estuche reforzado -Gadnic TS200 (KHERRAM1),Herramientas,Gadnic,Si,32.23,4,38.68,6.45,20.0
24060,NHK-053 628499,Kit de herramientas manuales y de precision -159 piezas -c/caja -black -Nappo (NHK-053 628499),Herramientas,Nappo,Si,25.08,3,35.11,10.03,40.0
24137,NHK-052 628498,Kit de herramientas manuales y de precision -189 piezas -c/caja -dark grey -Nappo (NHK-052 628498),Herramientas,Nappo,Si,32.68,4,39.22,6.54,20.0
24335,LIMPTEC3,Kit de limpieza 20 en 1 p/dispositivos -compacto y portatil -Gadnic DSA751 (LIMPTEC3),Herramientas,Gadnic,Si,9.91,2,16.45,6.54,66.0
23207,NHK-114 630223,Kit de llaves combinadas -46 piezas -c/caja -Nappo (NHK-114 630223),Herramientas,Nappo,Si,7.42,2,12.32,4.90,66.0
23205,NHK-047 628435,Kit de llaves tubo combinadas - 40 piezas -c/ caja -Nappo (NHK-047 628435),Herramientas,Nappo,Si,5.44,1,10.88,5.44,100.0
23949,NHK-237 630663,Kit de llaves tubo combinadas -53 piezas -c/caja -Nappo (NHK-237 630663),Herramientas,Nappo,Si,11.66,2,19.36,7.70,66.0
24362,KPARRI02,Kit p/parrilla -12 piezas -acero inoxidable -c/maletin -Cuk by Gadnic Kp12.0 (KPARRI02),Bazar y Hogar,Gadnic,Si,25.43,3,35.60,10.17,40.0
24565,KPARRI01,Kit p/parrilla -5 piezas -acero inoxidable -c/maletin -Cuk by Gadnic Kp5.0 (KPARRI01),Bazar y Hogar,Gadnic,Si,13.10,2,21.75,8.65,66.0
24088,GLII-LAMP-LINEA,Lampara Filamento -3 temperaturas de color -control tactil -bat. recargable 1500 mAh -Gliivo Interestelar (GLII-LAMP-LINEA),Iluminacion,Gliivo,Si,35.53,4,42.64,7.11,20.0
23475,E27-04CW-N1,Lampara LED A55 -conector edison e27 -7w -470lm -luz fria 6000k -white -Demasled Trefi (E27-04CW-N1),Iluminacion,Demasled,Si,0.59,1,1.18,0.59,100.0
23181,E27-04WW-N1,Lampara LED A60 -conector edison e27 -7w -420lm -luz calida 3000k -white -Demasled Trefi (760ed0007 - E27-04WW-N1),Iluminacion,Demasled,Si,0.59,1,1.18,0.59,100.0
23186,E27-06WW-N1,Lampara LED Gota G45 -conector edison e27 -6w -540lm -luz calida 3000k -white -Demasled Macroled (E27-06WW-N1),Iluminacion,Demasled,Si,1.16,1,2.32,1.16,100.0
23894,LUNA0004,Lampara Velador Twinkle -USB -1.5W -luz blanca y calida -soporte madera -Gadnic Star (LUNA0004),Iluminacion,Gadnic,Si,11.08,2,18.39,7.31,66.0
21994,IL-VEL.DL022-N,Lampara de escritorio -3w -100 lumenes -3 modos -cuello regulable -sensor tactil -4 pilas AA (no incluye) -cable usb 1mts -black -Probattery (IL-VEL.DL022-N),Iluminacion,Probattery,Si,6.50,2,10.79,4.29,66.0
21995,IL-VEL.DL037-B,Lampara de escritorio -3w -100 lumenes -cuello regulable -sensor tactil -4 pilas AAA (no incluye)-cable usb -base c/luz led RGB -white -Probattery (IL-VEL.DL037-B),Iluminacion,Probattery,Si,7.60,2,12.62,5.02,66.0
23998,NM-MOON,Lampara de luna 12 cm -bat. recargable 300 mAh -usb -RGB 16 colores + blanco/luz calida/fria -control remoto -soporte madera -funcion tactil -Netmak (NM-MOON),Iluminacion,Netmak,Si,14.33,3,20.06,5.73,40.0
23892,LUNA0001,Lampara de luna 13cm -bat. recargable 500 mAh -usb -RGB 16 colores + blanco/luz calida/fria -control remoto -soporte madera -Gadnic (LUNA0001),Iluminacion,Gadnic,Si,22.17,3,31.04,8.87,40.0
23893,LUNA0002,Lampara de luna 18cm -bat. recargable 500 mAh -usb -RGB 16 colores + blanco/luz calida/fria -control remoto -soporte madera -Gadnic (LUNA0002),Iluminacion,Gadnic,Si,24.51,3,34.31,9.80,40.0
23478,GU10-15NW-N1,Lampara dicroica LED -conector GU10 -7w -595 lumenes -luz neutra 4500K -white -Demasled Macroled (GU10-15NW-N1),Iluminacion,Demasled,Si,1.20,1,2.40,1.20,100.0
23479,GU10-18WW-A3,Lampara dicroica LED -conector GU10 -7w -634 lumenes -luz calida 3000K -white -Demasled (GU10-18WW-A3),Iluminacion,Demasled,Si,0.82,1,1.64,0.82,100.0
23480,GU10-18CW-A3,Lampara dicroica LED -conector GU10 -7w -662 lumenes -luz fria 6000K -white -Demasled (GU10-18CW-A3),Iluminacion,Demasled,Si,0.82,1,1.64,0.82,100.0
20843,KVL-190 625752,Lampara led -5w -flexible -regulable -iluminacion ajustable -1200mAh -c/cable de carga usb -white -Kolke (KVL-190 625752),Iluminacion,Kolke,Si,5.70,1,11.40,5.70,100.0
23171,GU10-15RGBW-A2,Lampara led smart wifi -conector dicroico MR16 -GU10 -5w -400Lm -RGB + blanco -2700k-6500k -escenas/music flash -Demasled Trefilight (7GUSM0005),Iluminacion,Demasled,Si,11.66,2,19.36,7.70,66.0
23688,ILRA?DINO,Lampara recargable -rgb -silicona -diseño dinosaurio -Probattery (ILRA?DINO),Iluminacion,Probattery,Si,10.96,2,18.19,7.23,66.0
22925,ILRA-OSITO,Lampara recargable -rgb -silicona -diseño osito -Probattery (ILRA-OSITO),Iluminacion,Probattery,Si,8.36,2,13.88,5.52,66.0
23687,ILRA?PINGUINO,Lampara recargable -rgb -silicona -diseño pingüino -Probattery (ILRA?PINGUINO),Iluminacion,Probattery,Si,13.15,2,21.83,8.68,66.0
19756,ILRE-1LCAD.B-PB,Lampara recargable 60 leds -15w -cuello regulable -autonomia 65hs -sistema touch -c/cable microUSB -white -Probattery (ILRE-1LCAD.B-PB),Iluminacion,Probattery,Si,19.42,3,27.19,7.77,40.0
24070,DECO-LAMP-GIRA 2,Lampara rgb led 3w -giratoria -c/cargador inalambrico -bateria de litio -white -Gliivo Smart Orbit (DECO-LAMP-GIRA),Iluminacion,Gliivo,Si,29.60,3,41.44,11.84,40.0
23501,NM-ASTRO,"Lampara velador proyector astronauta de galaxia y estrellas -direccion, velocidad y brillo ajustable -4 colores combinables -parlante bluetooth 5.0 -temporizador -cable usb -Netmak (NM-ASTRO)",Iluminacion,Netmak,Si,20.47,3,28.66,8.19,40.0
23500,NM-502,Lampara velador proyector de galaxia y estrellas -led rgbw -4 colores combinables -parlante bluetooth -usb 2.0 -Netmak (NM-502),Iluminacion,Netmak,Si,13.31,2,22.09,8.78,66.0
24071,LAMP-CALI-BLAN,Lampara vintage -c/base de carga -bateria litio -white -Gliivo Candle (LAMP-CALI-BLAN),Iluminacion,Gliivo,Si,65.13,4,78.16,13.03,20.0
24448,ROCKET01,Lanzacohetes p/niños -plastico y goma espuma -alcance 30 mts -c/bomba lanzadora + 3x cohetes -Gadnic Rk1 (ROCKET01),Jugueteria,Gadnic,Si,13.37,2,22.19,8.82,66.0
24336,LIN00028,Linterna led camping -10W -2 modos de luz -resistente al agua -bat. recargable 6000mAh -black/yellow -Gadnic TM6060 (LIN00028),Iluminacion,Gadnic,Si,14.35,3,20.09,5.74,40.0
24559,LIN00041,Linterna led p/cabeza -vincha magnetica -bat. 18650 recargable -80w -2 modos de luz -plastico ABS -black -Gadnic Lint-m41 (LIN00041),Iluminacion,Gadnic,Si,5.64,1,11.28,5.64,100.0
22416,ILRE-PL17,Linterna recargable 1 led 3w -120 lumenes -8hrs de autonomia -4 modos -bat 1200mAh -c/cable de carga usb -Probattery (ILRE-PL17),Iluminacion,Probattery,Si,9.68,2,16.07,6.39,66.0
23897,LUPV0001,Lupa Binocular Vincha -hasta 3.5x -doble luz led direccional -4 lentes acrilico -2 pilas AAA (no incluidas) -manos libres -Gadnic Maximus (LUPV0001),Herramientas,Gadnic,Si,17.61,3,24.65,7.04,40.0
23664,IE-3005,Luz de emergencia 120 leds -c/soporte -10hs -Probattery (IE-3005),Iluminacion,Probattery,Si,17.77,3,24.88,7.11,40.0
23661,IE-3001,Luz de emergencia 30 leds -c/soporte -8hs -Probattery (IE-3001),Iluminacion,Probattery,Si,10.45,2,17.35,6.90,66.0
23662,IE-3002,Luz de emergencia 60 leds -c/soporte -10hs -Probattery (IE-3002),Iluminacion,Probattery,Si,13.41,2,22.26,8.85,66.0
23183,E27-125WW-N2,Lámpara Globo Filamento LED E27 5W Ø125mm Blanco Cálido 220V,Iluminacion,Demasled,Si,4.92,1,9.84,4.92,100.0
23898,MANT0001,Manta Antiestatica p/reparacion de celulares -30x45cm -hasta 500°C -magnetica -silicona -light blue -Gadnic (MANT0001),Herramientas,Gadnic,Si,12.64,2,20.98,8.34,66.0
24030,MANT0002,Manta Antiestatica p/reparacion de celulares -35x25cm -hasta 500°C -magnetica -silicona -light blue -Gadnic (MANT0002),Herramientas,Gadnic,Si,6.63,2,11.01,4.38,66.0
24341,MAQCOS12,Maquina de coser portatil -c/pedal -c/luz led -2 velocidades -220v/4 pilas AA (no incluidas) -c/mesa y accesorios -white/violet -Gadnic SW2000 (MAQCOS12),Electrodomesticos,Gadnic,Si,23.84,3,33.38,9.54,40.0
24031,MASAJ21N,Masajeador cedro cervical y lumbar -8 nodos -terapia de calor -3 niveles de velocidad -220v/12v -Gadnic (MASAJ21N),Electrodomesticos,Gadnic,Si,28.63,3,40.08,11.45,40.0
24571,MEDLAS01,Medidor Laser -rango 0.03-40mts -unidad m/pulg/pie -luz led blanca -resistencia IP54 -Gadnic Laser900 (MEDLAS01),Herramientas,Gadnic,Si,21.48,3,30.07,8.59,40.0
23738,KF432C16BB2A/16,Memoria DDR4 16GB 3200mhz PC4-3200 -CL16 -1.2v -iluminacion led -XMP support -gamer -black -Kingston Fury Beast RGB (KF432C16BB2A/16),Memorias DDR,Kingston,Si,69.97,4,83.96,13.99,20.0
22687,MD8GSD4320016XSRGB,Memoria DDR4 8GB 3200mhz PC4-3200 -CL16 -1.35v -iluminacion led -XMP support -gamer -silver -PNY XLR8 Gaming EPIC-X RGB (MD8GSD4320016XSRGB),Memorias DDR,PNY,Si,32.94,4,39.53,6.59,20.0
22744,KVR32N22S6/8,Memoria DDR4 8GB 3200mhz PC4-3200 -CL22 -1.2v -green -Kingston ValueRAM (KVR32N22S6/8),Memorias DDR,Kingston,Si,27.01,3,37.81,10.80,40.0
21892,KF432C16BB/8,Memoria DDR4 8gb 3200mhz PC4-3200 -CL16 -1.2V -unbuffered -gamer -Intel XMP certified -Kingston HyperX Beast (KF432C16BB/8),Memorias DDR,Kingston,Si,29.95,3,41.93,11.98,40.0
23835,KF556C40BBA-16,Memoria DDR5 16GB 5600MHz -PC5-5600 -CL40 -1.25v -unbuffered -iluminacion led rgb -Intel XMP certified -gamer -black -Kingston Fury Beast (KF556C40BBA-16),Memorias DDR,Kingston,Si,62.17,4,74.60,12.43,20.0
23836,KF560C36BBE2-16,Memoria DDR5 16GB 6000MHz -PC5-6000 -CL36 -1.35v -unbuffered -Intel XMP certified -gamer -black -Kingston Fury Beast (KF560C36BBE2-16),Memorias DDR,Kingston,Si,69.05,4,82.86,13.81,20.0
24528,KF552C40BB-32,Memoria DDR5 32gb 5200MT/s -CL40 -1.8V -64bits -unbuffered -gamer -Intel XMP certified -Kingston Fury Beast (KF552C40BB-32),Memorias DDR,Kingston,Si,100.12,4,120.14,20.02,20.0
24476,SDCS2/128GB,Memoria microSDHC 128gb -class 10 UHS-I -100MB/s -c/adaptador a SD -Kingston Canvas Select Plus (SDCS2/128GB),Memorias Flash,Kingston,Si,9.04,2,15.01,5.97,66.0
24474,SDCS2/64GB,Memoria microSDHC 64gb -class 10 UHS-I -100MB/s -c/adaptador a SD -Kingston Canvas Select Plus (SDCS2/64GB),Memorias Flash,Kingston,Si,5.03,1,10.06,5.03,100.0
24478,SDCG3/64GB,"Memoria microSDXC 64gb -UHS-I, U3, V30, A2 -c/adaptador a SD -Kingston Canvas GO+ (SDCG3/64GB)",Memorias Flash,Kingston,Si,7.65,2,12.70,5.05,66.0
23680,KF432S20IB-16,Memoria so-dimm DDR4 16gb 3200MHz -CL 20 -1.2v -black -Kingston (KF432S20IB/16),Memorias Para Notebook,Kingston,Si,75.91,4,91.09,15.18,20.0
23682,KF432S20IB/8,Memoria so-dimm DDR4 8gb 3200MHz -CL 20 -1.2v -black -Kingston (KF432S20IB/8),Memorias Para Notebook,Kingston,Si,37.89,4,45.47,7.58,20.0
24371,KVR56S46BS6-8,Memoria so-dimm DDR5 8gb 5600MHz -CL 46 -1.1v -unbuffered -green -Kingston (KVR56S46BS6-8),Memorias Para Notebook,Kingston,Si,29.14,3,40.80,11.66,40.0
24462,HEM0101,Mesa plegable rectangular -1.80m -interior/exterior -asas de transporte -material polietileno c/base de acero -white -Empoli EM-180 (HEM0101),Muebles Cocina,Empoli,Si,51.03,4,61.24,10.21,20.0
24547,Ryzen77700+Cooler,Micro AMD Ryzen 7 7700 BULK + Cooler ID-Cooling SE-903-XT Basic,Micro Socket AM5,Amd,No,337.44,4,404.93,67.49,20.0
20825,BX80701G5905,Micro socket 1200 (10ma gen) -Intel Celeron G5905 G Series -3.5GHz -nucleos x2 -comet lake -Graphics UHD 610 (BX80701G5905),Micro Socket 1200,Intel,Si,57.85,4,69.42,11.57,20.0
21565,BX8070110105,Micro socket 1200 (10ma gen) -Intel Core i3-10105 3.7GHz (up to 4.4GHz) -nucleos x4 -comet lake -Graphics UHD 630 (BX8070110105),Micro Socket 1200,Intel,Si,114.64,4,137.57,22.93,20.0
21583,BX80701G6405,Micro socket 1200 (10ma gen) -Intel Pentium Gold G6405 4.1GHz -nucleos x2 -comet lake -Graphics UHD 610 (BX80701G6405),Micro Socket 1200,Intel,Si,83.95,4,100.74,16.79,20.0
22138,BX80715G6900,Micro socket 1700 (12va gen) -Intel Celeron G6900 -3.4GHz -nucleos x2 -alder lake -Graphics UHD 710 (BX80715G6900),Micro Socket 1700,Intel,Si,77.05,4,92.46,15.41,20.0
22462,BX8071512100,Micro socket 1700 (12va gen) -Intel Core i3-12100 -3.30GHz (up to 4.30GHz) -nucleos x4 -alder lake -Graphics UHD 730 (BX8071512100),Micro Socket 1700,Intel,Si,144.50,4,173.40,28.90,20.0
23495,BX8071512100F,Micro socket 1700 (12va gen) -Intel Core i3-12100F -3.30GHz (up to 4.30GHz) -nucleos x4 -alder lake -sin video (BX8071512100F),Micro Socket 1700,Intel,Si,80.69,4,96.83,16.14,20.0
23719,BX80715G7400,Micro socket 1700 (12va gen) -Intel Pentium Gold G7400 -3.7GHz -nucleos x2 -alder lake -Graphics UHD 710 (BX80715G7400),Micro Socket 1700,Intel,Si,107.93,4,129.52,21.59,20.0
24593,BX8071514100,Micro socket 1700 (14va gen) -Intel Core i3-14100 -3.50GHz (up to 4.70GHz) -nucleos x4 -Raptor Lake -Graphics UHD 730 (BX8071514100),Micro Socket 1700,Intel,Si,150.52,4,180.62,30.10,20.0
23694,BX8071514700,Micro socket 1700 (14va gen) -Intel Core i7-14700 -2.1GHz (up to 5.4GHz) -nucleos x20 -raptor lake -Graphics UHD 770 (BX8071514700),Micro Socket 1700,Intel,Si,421.57,4,505.88,84.31,20.0
22219,100-100000457BOX,Micro socket AM4 (5ta gen) -AMD Ryzen 5 5500 -3.6GHz (up to 4.2GHz) -nucleos x6 -cezanne -sin video (100-100000457BOX),Micro Socket AM4,Amd,Si,91.74,4,110.09,18.35,20.0
21693,100-100000263BOX,Micro socket AM4 (5ta gen) -AMD Ryzen 7 5700G -3.8GHz (up to 4.6GHz) -nucleos x8 -cezanne -Radeon graphics (100-100000263BOX),Micro Socket AM4,Amd,Si,175.39,4,210.47,35.08,20.0
22694,100-100000510BOX,Micro socket AM4 -AMD Ryzen 3 4100 -3.8ghz (up to 4.0ghz) -nucleos x4 -renoir -s/video (100-100000510BOX),Micro Socket AM4,Amd,Si,70.45,4,84.54,14.09,20.0
23841,100-100001591BOX,Micro socket AM5 (6° gen) -AMD Ryzen 5 8400F -4.2GHz (up to 4.7GHz) -nucleos x6 -unlocker -sin video (100-100001591BOX),Micro Socket AM5,Amd,Si,169.53,4,203.44,33.91,20.0
23084,100-100000592BOX,Micro socket AM5 (7ra gen) -AMD Ryzen 7 7700 -3.8ghz (up to 5.3ghz) -nucleos x8 -unlocker -AMD Radeon? Graphics (100-100000592BOX),Micro Socket AM5,Amd,Si,390.18,4,468.22,78.04,20.0
22845,MIC-2030 GD,Microfono -3.5mm -cable 1.7mts -c/pie -cabezal ajustable -diseño vintage -gold -Noganet (MIC-2030),Microfonos C/Cable,Noganet,Si,4.72,1,9.44,4.72,100.0
17555,NM-MC7,Microfono -dinamico -unidireccional -cable 2.5mts -c/adaptador 3.5mm -ideal para karaoke -black -Netmak (NM-MC7),Microfonos C/Cable,Netmak,Si,4.39,1,8.78,4.39,100.0
23552,988-000550,Microfono -usb -4 configuraciones -tres capsulas -controles de audio integrados -black -Logitech Yeti ORB (988-000550),Microfonos C/Cable,Logitech,Si,59.40,4,71.28,11.88,20.0
24099,NM-MC10,Microfono Inalambrico Corbatero -bat. recargable -c/esponja protectora -receptor type-C -Netmak (NM-MC10),Microfonos Bluetooth/Inalambricos,Netmak,Si,7.49,2,12.43,4.94,66.0
23269,988-000511,Microfono de capsula de condensador Blue -usb -cable 2mts -c/pie -cabezal ajustable -diseño vintage -white -Logitech Snowball ICE (988-000511),Microfonos C/Cable,Logitech,Si,34.35,4,41.22,6.87,20.0
23899,MICROKAR1N,Microfono inalambrico -bluetooth/SD/usb/aux 3.5mm/fm -karaoke -c/efectos de voz -parlante 6W -bat. recargable 1200mAh -black -Gadnic (MICROKAR1N),Microfonos Bluetooth/Inalambricos,Gadnic,Si,11.37,2,18.87,7.50,66.0
24103,NM-MC20,Microfono inalambrico -bluetooth/SD/usb/aux 3.5mm/fm/rec -karaoke -c/efectos de voz -bat. recargable -gold -Netmak (NM-MC20),Microfonos Bluetooth/Inalambricos,Netmak,Si,6.22,1,12.44,6.22,100.0
